id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg,mobility,router,ttl,seed,buffer_size,message_interval,exp_weight
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[60, 120]_w[4]",302400.0,3379,338796,338796,0,189028,116208,2677,0.7922,0.0,125.5581,4963.2626,1385.0,10.3493,7,24909.9546,30080.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]_w[4]",302400.0,10262,107079102,107079102,0,106839496,225830,7126,0.6944,0.0,15025.5369,3884.3016,1448.0,91.4126,16,43.8623,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMeE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[60, 120]_w[4]",302400.0,3378,1808113,1808113,0,1685164,107079,2525,0.7475,0.0,715.0844,3935.1164,1184.0,11.28,7,2421.1934,574.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[35,60]_w[4]",302400.0,6437,636865,636865,0,353972,214802,5025,0.7806,0.0,125.7393,4853.1596,1422.0,10.1779,7,26869.0185,32681.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[5,25]_w[4]",302400.0,20934,114773505,114773505,0,114422097,342775,12323,0.5887,0.0,9312.7633,3727.0893,1161.0,62.3687,16,41.0123,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[200M]_[25,35]_w[4]",302400.0,10250,1113601,1113601,0,711201,335708,7852,0.766,0.0,140.8239,4367.681,1361.0,10.2183,7,16015.8305,15454.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[5,25]_w[4]",302400.0,20769,164686152,164686152,0,164263453,404028,13548,0.6523,0.0,12154.7538,3857.9941,1398.0,78.0743,16,42.7407,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgM',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[200M]_[25,35]_w[4]",302400.0,10245,1128847,1128847,0,719805,342148,7876,0.7688,0.0,142.3275,4417.9719,1431.0,10.2831,7,15605.2245,15003.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sME',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[25,35]_w[4]",302400.0,10252,105144728,105144728,0,104899622,231043,7176,0.7,0.0,14651.2754,3867.4564,1536.0,92.419,16,44.2286,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[200M]_[60, 120]_w[4]",302400.0,3384,341548,341548,0,153892,118146,2691,0.7952,0.0,125.9223,5676.0223,1588.0,10.2059,7,45360.5255,64723.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]_w[4]",302400.0,6417,88746361,88746361,0,88568120,163443,4632,0.7218,0.0,19158.4044,3661.5792,1245.0,109.2051,13,50.9889,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[200M]_[25,35]_w[4]",302400.0,10252,1136547,1136547,0,724598,344582,7920,0.7725,0.0,142.5034,4347.8712,1391.0,10.3316,7,15517.6603,14688.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[25,35]_w[4]",302400.0,10246,4650436,4650436,0,4275234,326882,7695,0.751,0.0,603.3452,3910.6862,1248.0,11.0639,7,2800.1832,845.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[100M]_[60, 120]_w[4]",302400.0,3378,340227,340227,0,187703,118289,2677,0.7925,0.0,126.0926,5212.3231,1580.0,10.2323,7,24690.6558,29278.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]_w[4]",302400.0,10245,105027578,105027578,0,104787200,226458,7119,0.6949,0.0,14752.1364,3941.594,1571.0,94.0861,16,43.8093,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sME',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[25,35]_w[4]",302400.0,10246,104326878,104326878,0,104089225,224232,7081,0.6911,0.0,14732.3538,3910.6349,1499.0,92.4742,16,43.6681,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[75M]_[60, 120]_w[4]",302400.0,3368,341216,341216,0,201255,114884,2649,0.7865,0.0,127.8094,4621.0193,1430.0,10.3915,7,19610.6346,22850.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[150M]_[25,35]_w[4]",302400.0,10244,3988404,3988404,0,3611170,327643,7688,0.7505,0.0,517.783,4007.2363,1376.0,11.0806,8,3272.9974,1161.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[35,60]_w[4]",302400.0,6400,1183718,1183718,0,943886,206670,4854,0.7584,0.0,242.8644,3914.5268,1270.0,10.6553,7,7597.2438,4961.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[100M]_[60, 120]_w[4]",302400.0,3368,340550,340550,0,188785,117731,2679,0.7954,0.0,126.1183,4951.0474,1499.0,10.352,7,25514.5311,31113.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]_w[4]",302400.0,10254,106547125,106547125,0,106311061,222803,7110,0.6934,0.0,14984.5309,3951.321,1589.0,91.8844,16,43.3434,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[60, 120]_w[4]",302400.0,3375,339765,339765,0,200465,114405,2608,0.7727,0.0,129.278,4375.8516,1295.0,10.487,7,19230.6281,22659.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgM',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[25,35]_w[4]",302400.0,10245,4095269,4095269,0,3714772,331156,7755,0.757,0.0,527.0811,4030.6907,1267.0,11.1152,8,3220.8594,1066.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[35,60]_w[4]",302400.0,6435,29498784,29498784,0,29283014,192112,4787,0.7439,0.0,6161.2695,3772.7702,1231.0,35.4142,9,224.3198,32.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[100M]_[35,60]_w[4]",302400.0,6416,1823013,1823013,0,1581344,208335,4888,0.7618,0.0,371.9568,4083.2895,1360.0,10.7686,7,4852.7942,1670.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[60, 120]_w[4]",302400.0,3387,343583,343583,0,170502,121251,2734,0.8072,0.0,124.6704,5636.357,1586.0,10.4155,7,35757.5966,46062.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[60, 120]_w[4]",302400.0,3374,350788,350788,0,211570,114560,2600,0.7706,0.0,133.9185,4700.5269,1457.0,10.5792,7,18366.1778,20404.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[100M]_[25,35]_w[4]",302400.0,10266,109726151,109726151,0,109402865,292622,7568,0.7372,0.0,14497.6986,3791.3331,1337.0,106.0318,11,82.8004,12.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[25,35]_w[4]",302400.0,10235,3765828,3765828,0,3388413,329217,7705,0.7528,0.0,487.7512,3911.8932,1204.0,10.7988,7,3504.2045,1421.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[60, 120]_w[4]",302400.0,3376,341403,341403,0,203103,113169,2603,0.771,0.0,130.1575,4466.675,1429.0,10.2209,7,19090.293,22627.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgMe',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[35,60]_w[4]",302400.0,6449,22634621,22634621,0,22412952,197692,4811,0.746,0.0,4703.7643,3743.8335,1263.0,36.9179,9,294.3199,55.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ge',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[5,25]_w[4]",302400.0,20784,218900077,218900077,0,218258790,578512,15246,0.7335,0.0,14356.8694,3677.0961,1215.0,100.6213,11,82.8278,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',200,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[60, 120]_w[4]",302400.0,3384,343436,343436,0,206311,113220,2641,0.7804,0.0,129.0401,4373.0398,1361.0,10.2264,7,19114.9555,21993.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[200M]_[25,35]_w[4]",302400.0,10249,1126608,1126608,0,713471,346953,7902,0.771,0.0,141.5725,4448.2731,1410.0,10.4652,7,15671.5368,14797.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[200M]_[35,60]_w[4]",302400.0,6440,648644,648644,0,354873,224564,5093,0.7908,0.0,126.3599,5114.1645,1520.0,10.2317,7,26410.0135,32468.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMeE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[200M]_[35,60]_w[4]",302400.0,6427,647452,647452,0,357928,222546,5071,0.789,0.0,126.6774,5164.1112,1598.0,10.0836,7,26001.5847,31879.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgMe',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[60, 120]_w[4]",302400.0,3385,1996037,1996037,0,1869039,110809,2540,0.7504,0.0,784.8413,3846.4,1316.0,11.8539,8,2190.8886,378.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[60, 120]_w[4]",302400.0,3387,342029,342029,0,201999,114729,2607,0.7697,0.0,130.1964,4470.6555,1433.0,10.1753,7,19358.1886,21980.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[5,25]_w[4]",302400.0,20821,116327354,116327354,0,115974369,344455,12335,0.5924,0.0,9429.6732,3696.8667,1087.0,64.8169,16,41.2816,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[200M]_[25,35]_w[4]",302400.0,10258,1138152,1138152,0,733354,339681,7909,0.771,0.0,142.9059,4335.1594,1364.0,10.3849,7,15464.2179,14559.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgMe',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[60, 120]_w[4]",302400.0,3356,333851,333851,0,147569,118001,2666,0.7944,0.0,124.2254,5990.5908,1658.0,10.338,7,46270.3164,67363.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[150M]_[35,60]_w[4]",302400.0,6424,644331,644331,0,380493,214516,4998,0.778,0.0,127.9178,4547.1727,1365.0,10.2475,7,20496.3494,23839.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[100M]_[35,60]_w[4]",302400.0,6446,1790398,1790398,0,1547110,211626,4956,0.7688,0.0,360.2587,4069.3586,1301.0,10.9227,8,4834.6892,2135.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[150M]_[60, 120]_w[4]",302400.0,3384,341746,341746,0,172597,117890,2677,0.7911,0.0,126.6601,5269.5996,1565.0,10.1349,7,36204.7008,48487.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'se',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[50M]_[25,35]_w[4]",302400.0,10245,106119776,106119776,0,105881033,225462,7088,0.6918,0.0,14970.7517,3902.6086,1490.0,98.3132,16,43.4985,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[100M]_[35,60]_w[4]",302400.0,6437,1339387,1339387,0,1101071,205307,4840,0.7519,0.0,275.7329,4006.4372,1220.0,10.5262,7,6671.2376,4079.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[60, 120]_w[4]",302400.0,3389,340087,340087,0,151314,117835,2724,0.8038,0.0,123.8484,5836.4449,1616.0,10.2081,7,46491.9643,66661.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]_w[4]",302400.0,10260,103544929,103544929,0,103306622,224975,7095,0.6915,0.0,14593.0703,3915.6906,1468.0,94.3646,16,44.1608,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[60, 120]_w[4]",302400.0,3375,1807719,1807719,0,1685695,105609,2574,0.7627,0.0,701.2995,3815.6255,1118.0,11.3757,7,2384.8008,731.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[200M]_[25,35]_w[4]",302400.0,10235,1117249,1117249,0,710967,340727,7848,0.7668,0.0,141.361,4329.0037,1313.0,10.2968,7,15849.6919,15628.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[35,60]_w[4]",302400.0,6444,647642,647642,0,352485,226623,5052,0.784,0.0,127.1952,5162.5449,1598.0,10.3476,7,25855.4526,31747.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]_w[4]",302400.0,10249,138133646,138133646,0,137849476,262178,7479,0.7297,0.0,18468.5342,3801.0134,1391.0,117.5622,14,49.802,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[5,25]_w[4]",302400.0,20873,162859575,162859575,0,162434984,406550,13614,0.6522,0.0,11961.6543,3915.3973,1430.0,80.5469,16,42.7495,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[25,35]_w[4]",302400.0,10257,1136356,1136356,0,730990,338520,7892,0.7694,0.0,142.9883,4384.9174,1345.0,10.5024,7,15413.2092,14545.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[50M]_[35,60]_w[4]",302400.0,6437,89410293,89410293,0,89227607,167909,4675,0.7263,0.0,19124.1964,3679.7052,1237.0,116.9713,13,51.3203,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[35,60]_w[4]",302400.0,6445,25029092,25029092,0,24811437,194378,4789,0.7431,0.0,5225.3713,3759.3076,1341.0,35.3878,9,264.0937,47.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[100M]_[60, 120]_w[4]",302400.0,3385,341418,341418,0,188483,118752,2638,0.7793,0.0,128.423,4861.1903,1550.0,10.4166,7,25091.7571,30110.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[60, 120]_w[4]",302400.0,3379,339179,339179,0,200599,114261,2597,0.7686,0.0,129.6042,4581.3131,1338.0,10.4024,7,19366.4658,22174.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[100M]_[25,35]_w[4]",302400.0,10259,107343167,107343167,0,107022540,289610,7589,0.7397,0.0,14143.5733,3823.9489,1274.0,113.0369,11,83.1559,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[150M]_[60, 120]_w[4]",302400.0,3385,341442,341442,0,168269,120465,2662,0.7864,0.0,127.2652,5293.3332,1618.0,10.3749,7,35999.6657,47545.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[25,35]_w[4]",302400.0,10245,98001599,98001599,0,97683654,287379,7527,0.7347,0.0,13019.0078,3742.7027,1296.0,98.2725,11,90.8584,15.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[35,60]_w[4]",302400.0,6427,23955174,23955174,0,23739545,192661,4772,0.7425,0.0,5018.9443,3820.7272,1278.0,28.4526,9,276.6549,48.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[50M]_[5,25]_w[4]",302400.0,20919,115460085,115460085,0,115106070,345471,12372,0.5914,0.0,9331.3703,3680.7251,1040.0,63.9776,16,40.9527,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',50,"5,25",4
